,tweet_id,viewpoint,incivility
1255276231962046464,1255276231962046464,L1,0.0
1255263139991609346,1255263139991609346,L1,1.0
1255319670909014016,1255319670909014016,L1,0.0
1255311389989769216,1255311389989769216,L1,0.0
1255264300442271746,1255264300442271746,L1,0.0
1255270830046695424,1255270830046695424,L1,0.0
1255270425363386372,1255270425363386372,L1,0.0
1255476666576625676,1255476666576625676,L1,0.0
1255268783339569154,1255268783339569154,L1,0.0
1255305367556444160,1255305367556444160,L1,0.0
1255268533824561152,1255268533824561152,L1,0.0
1255537929528553473,1255537929528553473,L1,0.0
1255263344275193860,1255263344275193860,L1,0.0
1255273341331673089,1255273341331673089,L1,0.0
1255263749671354371,1255263749671354371,L1,0.0
1255303274586148867,1255303274586148867,L1,0.0
1255280549696069632,1255280549696069632,L1,0.0
1255262487567634432,1255262487567634432,L1,1.0
1255302532836085763,1255302532836085763,L1,0.0
1255340778135654403,1255340778135654403,L1,0.0
1255267895933841411,1255267895933841411,L1,1.0
1255263253384564739,1255263253384564739,L1,0.0
1255269713015377920,1255269713015377920,L1,0.0
1255275406942507008,1255275406942507008,L1,0.0
1255294648521822213,1255294648521822213,L1,0.0
1255310563338588160,1255310563338588160,L1,0.0
1255263471819796480,1255263471819796480,L1,0.0
1255266468440219648,1255266468440219648,L1,0.0
1255174166153748480,1255174166153748480,L1,0.0
1255188937494220800,1255188937494220800,L1,0.0
1255176247036051457,1255176247036051457,L1,0.0
1255195212235919369,1255195212235919369,L1,0.0
1255178756848787456,1255178756848787456,L3,0.0
1256896858066042883,1256896858066042883,L1,0.0
1272161379483410432,1272161379483410432,L1,1.0
1256488187318468608,1256488187318468608,L1,0.0
1256047552736174081,1256047552736174081,L1,1.0
1266096113238577153,1266096113238577153,L1,0.0
1256223419303165955,1256223419303165955,L1,0.0
1268910269083914245,1268910269083914245,L1,0.0
1256395005444468739,1256395005444468739,L1,0.0
1254664754376978433,1254664754376978433,L1,1.0
1256242276227067904,1256242276227067904,L1,1.0
1255930009371451392,1255930009371451392,L1,0.0
1258586751062417413,1258586751062417413,L1,0.0
1257001905735315456,1257001905735315456,L1,1.0
1255733971649847296,1255733971649847296,L1,0.0
1255923731924484096,1255923731924484096,L1,1.0
1282679014360928256,1282679014360928256,L1,1.0
1256080340722110464,1256080340722110464,L1,0.0
1256389923332132867,1256389923332132867,L1,0.0
1256598445474877441,1256598445474877441,L1,1.0
1255943874398257152,1255943874398257152,L1,0.0
1255721051151110145,1255721051151110145,L1,0.0
1256488561081307136,1256488561081307136,L1,1.0
1255747031768825857,1255747031768825857,L1,0.0
1264682902131888128,1264682902131888128,L1,0.0
1257389745128300544,1257389745128300544,L1,1.0
1258386646556454913,1258386646556454913,L1,0.0
1259898939781808129,1259898939781808129,L3,1.0
1257430014376783874,1257430014376783874,L1,1.0
1254515514950537216,1254515514950537216,L1,1.0
1255713004395597824,1255713004395597824,L2,0.0
1257664195178496000,1257664195178496000,L3,1.0
1257749276781838338,1257749276781838338,L1,0.0
1257001731101265926,1257001731101265926,L1,0.0
1255719309063737344,1255719309063737344,L3,0.0
1255815126432841730,1255815126432841730,L1,1.0
1260545768630489089,1260545768630489089,L1,1.0
1256612969049460737,1256612969049460737,L1,1.0
1260465859237228544,1260465859237228544,L1,0.0
1254482116118810626,1254482116118810626,L1,0.0
1256212232955928576,1256212232955928576,L1,1.0
1255817674778689537,1255817674778689537,L1,0.0
1257850166666764295,1257850166666764295,L1,1.0
1260465658774634501,1260465658774634501,L1,0.0
1261152933971779584,1261152933971779584,L1,0.0
1255848340102709254,1255848340102709254,L1,1.0
1257733799309463556,1257733799309463556,L1,1.0
1256480748711882752,1256480748711882752,L1,0.0
1255704443674193922,1255704443674193922,L1,0.0
1256072181626396675,1256072181626396675,L1,0.0
1252281624986697728,1252281624986697728,L1,0.0
1253692648013074432,1253692648013074432,L1,1.0
1255283840207257600,1255283840207257600,L4,1.0
1253290662960812032,1253290662960812032,L1,0.0
1253998702336921600,1253998702336921600,L1,0.0
1252598608437735424,1252598608437735424,L1,0.0
1253713579011964929,1253713579011964929,L1,0.0
1253083531527491590,1253083531527491590,L1,0.0
1253368015367872514,1253368015367872514,L1,0.0
1253133972923715584,1253133972923715584,L1,0.0
1253319034013188096,1253319034013188096,L1,0.0
1253134789886062593,1253134789886062593,L1,0.0
1253403920958779393,1253403920958779393,L1,0.0
1344304901082537990,1344304901082537990,L1,1.0
1253342508328693760,1253342508328693760,L1,1.0
1254443951861329920,1254443951861329920,L1,0.0
1253431888628211719,1253431888628211719,L1,0.0
1254244372486320130,1254244372486320130,L1,0.0
1253263268271054850,1253263268271054850,L1,0.0
1252734969170079744,1252734969170079744,L1,0.0
1252735202528497670,1252735202528497670,L1,1.0
1253342753557110789,1253342753557110789,L1,0.0
1252635104775598080,1252635104775598080,L1,0.0
1253998063875551234,1253998063875551234,L1,1.0
1253307900992393217,1253307900992393217,L1,0.0
1253107796184186881,1253107796184186881,L1,1.0
1253689175901077508,1253689175901077508,L1,0.0
1253615233698013185,1253615233698013185,L1,1.0
1253152935686615041,1253152935686615041,L1,1.0
1253094907113115648,1253094907113115648,L1,0.0
1255123288809971715,1255123288809971715,L1,0.0
1253084020985995265,1253084020985995265,L1,0.0
1253367561539817472,1253367561539817472,L1,0.0
1253999271449264129,1253999271449264129,L1,1.0
1255498308350627847,1255498308350627847,L1,0.0
1254088181202522112,1254088181202522112,L1,0.0
1253144853191569408,1253144853191569408,L1,0.0
1252640575884374016,1252640575884374016,L1,0.0
1254942299752026112,1254942299752026112,L1,0.0
1253092018714181633,1253092018714181633,L1,0.0
1253998962551533568,1253998962551533568,L1,0.0
1254174623693811712,1254174623693811712,L1,1.0
1252343873998708736,1252343873998708736,L1,0.0
1253710413566337030,1253710413566337030,L1,0.0
1254445198085517312,1254445198085517312,L1,0.0
1256677326982709248,1256677326982709248,L1,0.0
1254519215765282821,1254519215765282821,L1,0.0
1253521265077321734,1253521265077321734,L1,1.0
1252321478898413568,1252321478898413568,L1,0.0
1254394670198616064,1254394670198616064,L1,0.0
1253132903560568832,1253132903560568832,L1,0.0
1254442498149060613,1254442498149060613,L1,0.0
1252276034579369984,1252276034579369984,L1,0.0
1255123652045135873,1255123652045135873,L1,0.0
1253259491937828865,1253259491937828865,L1,0.0
1255270525884039168,1255270525884039168,L4,0.0
1255282314894024706,1255282314894024706,L1,0.0
1255272750786248706,1255272750786248706,L3,1.0
1255285129427193856,1255285129427193856,L3,0.0
1255283871693836291,1255283871693836291,L4,0.0
1255281732020027394,1255281732020027394,L3,0.0
1255284505725763584,1255284505725763584,L2,0.0
1255280729426145280,1255280729426145280,L3,0.0
1255326926157369344,1255326926157369344,L1,0.0
1255285306594603008,1255285306594603008,L1,0.0
1255283162365788161,1255283162365788161,L1,0.0
1255284717034799107,1255284717034799107,L1,0.0
1255286107606048768,1255286107606048768,L1,1.0
1255278993525354496,1255278993525354496,L2,0.0
1255393156801183746,1255393156801183746,L1,0.0
1255536706251624449,1255536706251624449,L1,0.0
1255273626099687427,1255273626099687427,L1,0.0
1255308606037200898,1255308606037200898,L1,0.0
1255996447339798528,1255996447339798528,L1,0.0
1255259677677498368,1255259677677498368,L2,0.0
1255995159600300033,1255995159600300033,L2,0.0
1255667844601253888,1255667844601253888,L1,0.0
1255999570628284416,1255999570628284416,L1,0.0
1254915909656903680,1254915909656903680,L1,0.0
1255172377085972480,1255172377085972480,L4,0.0
1255230634055872512,1255230634055872512,L1,0.0
1254887353635803137,1254887353635803137,L1,0.0
1255171658182283264,1255171658182283264,L1,0.0
1255544597155061764,1255544597155061764,L1,0.0
1255402583511924737,1255402583511924737,L1,0.0
1255517192516448263,1255517192516448263,L1,0.0
1255658357190361088,1255658357190361088,L1,0.0
1255380900692582400,1255380900692582400,L1,0.0
1255532042516914176,1255532042516914176,L1,0.0
1255409968028758017,1255409968028758017,L1,0.0
1255583603909627905,1255583603909627905,L1,0.0
1255468403411869700,1255468403411869700,L1,0.0
1255506374689259526,1255506374689259526,L1,0.0
1255475497338896384,1255475497338896384,L1,0.0
1255388855055929344,1255388855055929344,L1,0.0
1255653304744456204,1255653304744456204,L1,0.0
1255390993798639624,1255390993798639624,L1,0.0
1255486634549747713,1255486634549747713,L1,1.0
1255573866404962304,1255573866404962304,L1,1.0
1255615162406432770,1255615162406432770,L1,1.0
1255383133417082881,1255383133417082881,L1,0.0
1255347754584465408,1255347754584465408,L1,0.0
1255371634472620033,1255371634472620033,L1,0.0
1255574734307090435,1255574734307090435,L2,0.0
1255548973047308289,1255548973047308289,L2,0.0
1255527190738931712,1255527190738931712,L1,0.0
1255441561535623168,1255441561535623168,L1,0.0
1255361899740495874,1255361899740495874,L1,0.0
1255354991067398145,1255354991067398145,L1,0.0
1255348776249720832,1255348776249720832,L1,0.0
1255676665268629505,1255676665268629505,L1,0.0
1255518704881872898,1255518704881872898,L1,0.0
1255530141335392258,1255530141335392258,L1,0.0
1255574088807878656,1255574088807878656,L1,0.0
1255514078711349252,1255514078711349252,L1,0.0
1255688524214435847,1255688524214435847,L1,0.0
1255471552189120513,1255471552189120513,L1,0.0
1255601747101274112,1255601747101274112,L1,0.0
1255693767551733760,1255693767551733760,L1,0.0
1255585531720654848,1255585531720654848,L1,0.0
1255582765036126208,1255582765036126208,L1,0.0
1255402982063177728,1255402982063177728,L1,0.0
1255520550132363265,1255520550132363265,L1,0.0
1255583732469121024,1255583732469121024,L1,0.0
1255439036342288388,1255439036342288388,L1,0.0
1255587097068531712,1255587097068531712,L1,0.0
1255489901925224448,1255489901925224448,L1,0.0
1255289232299569154,1255289232299569154,L2,0.0
1255286342394810371,1255286342394810371,L1,0.0
1255290657691795456,1255290657691795456,L1,0.0
1255288450376482817,1255288450376482817,L1,0.0
1255284668158574594,1255284668158574594,L1,0.0
1255286645445795840,1255286645445795840,L1,0.0
1255290076319318019,1255290076319318019,L1,0.0
1255285347199696900,1255285347199696900,L1,0.0
1255283509867970560,1255283509867970560,L1,0.0
1255287856005775360,1255287856005775360,L1,0.0
1255283016320024576,1255283016320024576,L2,0.0
1255280944564572161,1255280944564572161,L1,0.0
1255287797398847488,1255287797398847488,L2,0.0
1255281571365560321,1255281571365560321,L1,0.0
1255499846091448322,1255499846091448322,L1,0.0
1255378410743967744,1255378410743967744,L1,1.0
1255362694191996928,1255362694191996928,L1,0.0
1255521659995422720,1255521659995422720,L1,0.0
1255599631544639488,1255599631544639488,L1,0.0
1255511981638983683,1255511981638983683,L1,0.0
1255247772737056768,1255247772737056768,L1,0.0
1255308512948879363,1255308512948879363,L1,0.0
1262876403504160774,1262876403504160774,L1,0.0
1255373156560355328,1255373156560355328,L1,0.0
1255365515222097921,1255365515222097921,L1,0.0
1255596818101972992,1255596818101972992,L1,0.0
1255376431619678208,1255376431619678208,L1,0.0
1255368428124352512,1255368428124352512,L1,0.0
1255247211925028864,1255247211925028864,L1,0.0
1255481743643152384,1255481743643152384,L1,0.0
1255393850023194625,1255393850023194625,L1,1.0
1255366912231518208,1255366912231518208,L1,0.0
1255381442349105153,1255381442349105153,L1,0.0
1255498119921438722,1255498119921438722,L1,0.0
1255377476160716800,1255377476160716800,L1,0.0
1255263213576486912,1255263213576486912,L2,0.0
1255437994879787008,1255437994879787008,L1,0.0
1255248550977552384,1255248550977552384,L1,0.0
1255355728778461190,1255355728778461190,L4,0.0
1255365304248668161,1255365304248668161,L1,0.0
1255308524441219074,1255308524441219074,L1,1.0
1255300561739689986,1255300561739689986,L1,0.0
1255366671591772160,1255366671591772160,L1,0.0
1255365978856226816,1255365978856226816,L1,0.0
1255550949625602050,1255550949625602050,L1,1.0
1255306803342184448,1255306803342184448,L1,0.0
1255394490917011458,1255394490917011458,L1,0.0
1255313552228917248,1255313552228917248,L1,0.0
1255367094935474177,1255367094935474177,L4,0.0
1255875774000893953,1255875774000893953,L1,0.0
1255510693949984769,1255510693949984769,L1,0.0
1255360445193519105,1255360445193519105,L1,1.0
1255260320488132608,1255260320488132608,L1,0.0
1255258339015110658,1255258339015110658,L1,0.0
1255875005084307457,1255875005084307457,L1,0.0
1256222555708502020,1256222555708502020,L1,0.0
1255357728811352064,1255357728811352064,L1,0.0
1255875609215078411,1255875609215078411,L1,0.0
1255536835872329730,1255536835872329730,L1,0.0
1255521136626016257,1255521136626016257,L1,0.0
1255377977581469699,1255377977581469699,L1,1.0
1255374894528974851,1255374894528974851,L1,0.0
1255885848345808896,1255885848345808896,L1,0.0
1255520065883160583,1255520065883160583,L1,0.0
1255409360337076226,1255409360337076226,L1,0.0
1256174069487206402,1256174069487206402,L1,0.0
1255248456244920322,1255248456244920322,L1,1.0
1255299122871111682,1255299122871111682,L1,0.0
1255644595007840256,1255644595007840256,L1,1.0
1255312707751948288,1255312707751948288,L1,0.0
1255744483624275970,1255744483624275970,L1,0.0
1255358696181432320,1255358696181432320,L1,0.0
1255356203955347457,1255356203955347457,L4,0.0
1256108023715704832,1256108023715704832,L1,1.0
1255950411049173002,1255950411049173002,L1,0.0
1255366451298533377,1255366451298533377,L1,0.0
1255376941668057088,1255376941668057088,L1,0.0
1255673727519354881,1255673727519354881,L1,0.0
1255300740450566145,1255300740450566145,L1,0.0
1255300255182131200,1255300255182131200,L2,0.0
1255362275269136384,1255362275269136384,L1,0.0
1255306634336886789,1255306634336886789,L1,1.0
1255300340729229312,1255300340729229312,L1,0.0
1255309434462633987,1255309434462633987,L1,1.0
1255299632151871488,1255299632151871488,L4,1.0
1255302510337810435,1255302510337810435,L1,0.0
1255303098677055489,1255303098677055489,L1,0.0
1255294921784938496,1255294921784938496,L2,0.0
1255489451024879616,1255489451024879616,L3,1.0
1255295828291391495,1255295828291391495,L1,0.0
1255297593392988160,1255297593392988160,L1,0.0
1255282824640368640,1255282824640368640,L1,0.0
1255302678265069568,1255302678265069568,L1,0.0
1255278918757756928,1255278918757756928,L4,0.0
1255301766477996033,1255301766477996033,L1,0.0
1255304383656538113,1255304383656538113,L1,0.0
1255302975939055616,1255302975939055616,L1,0.0
1255335264597278720,1255335264597278720,L1,1.0
1255347935904239618,1255347935904239618,L1,0.0
1255298717818720256,1255298717818720256,L3,1.0
1255304297836937218,1255304297836937218,L1,0.0
1255484655496806400,1255484655496806400,L1,0.0
1255255825695768576,1255255825695768576,L1,0.0
1255235191871868928,1255235191871868928,L1,0.0
1255475296465231876,1255475296465231876,L1,0.0
1255475587172519941,1255475587172519941,L1,0.0
1255316749165223940,1255316749165223940,L1,0.0
1255278101107523584,1255278101107523584,L2,0.0
1255392880673337345,1255392880673337345,L1,0.0
1255239240092397577,1255239240092397577,L1,0.0
1255256235726774274,1255256235726774274,L1,0.0
1255480627647991815,1255480627647991815,L1,0.0
1255247460173254664,1255247460173254664,L1,0.0
1255475363930681346,1255475363930681346,L1,0.0
1255475470214332418,1255475470214332418,L1,0.0
1255476002475642883,1255476002475642883,L1,0.0
1255476117483524096,1255476117483524096,L1,0.0
1255489589646688257,1255489589646688257,L1,0.0
1255304219399200768,1255304219399200768,L1,0.0
1255235575420006401,1255235575420006401,L1,0.0
1255475153036812289,1255475153036812289,L1,0.0
1255475738612031492,1255475738612031492,L1,0.0
1255345246491348992,1255345246491348992,L2,0.0
1255641536206954497,1255641536206954497,L1,0.0
1255641855993282566,1255641855993282566,L1,0.0
1256313439237992448,1256313439237992448,L1,0.0
1255414143039012865,1255414143039012865,L1,0.0
1255311825786241028,1255311825786241028,L1,1.0
1255442425239175169,1255442425239175169,L2,0.0
1255485589773844484,1255485589773844484,L2,0.0
1255503532519809026,1255503532519809026,L1,0.0
1255129907438338051,1255129907438338051,L1,0.0
1255128491915272192,1255128491915272192,L1,0.0
1255323430607601664,1255323430607601664,L1,0.0
1255130091916537856,1255130091916537856,L1,0.0
1256343576050569223,1256343576050569223,L1,0.0
1255322084265295872,1255322084265295872,L1,0.0
1255314049648283648,1255314049648283648,L1,0.0
1255367606896340992,1255367606896340992,L1,0.0
1255307677804253184,1255307677804253184,L1,0.0
1255560072912125953,1255560072912125953,L1,0.0
1255431875902025731,1255431875902025731,L1,1.0
